
202321,235826.99,95.74 211249,268041.16,95.52 
280448,68168.72,92.31 278466,56843.54,106.31 
150267,79082.94,97.94 157025,76262.13,99.24 
143099,43745.38,89.26 154855,92884.79,93.79 
161033,78065.1,100.22 165492,113472.61,93.28 
184211,17298.1,92.87 181682,9623.33,103.98 
190595,55277.39,92.18 186828,77344.77,92.77 
196657,621541.21,96.86 217346,663989.48,107.08 
201178,175978.95,99.4 180217,141315.59,103.33 
289319,9564.2,94.5 276447,5879.02,102.6 
679420,0,65.22 1082884,0,10.94 
683590,0,59.78 1062148,0,14.73 
614196,22783.92,69.65 983898,29881.81,21.53 
364210,0,82.83 472721,9507.73,70.37 
397072,9708.46,85.49 507781,9294.14,57.67 

210573,248913.87,107.29 209756,255835.78,98.12 
348962,98582.84,90.98 340501,80001.37,88.66 
145865,55636.28,94.89 146840,64288.01,103.14 
142111,26489.5,88.63 159644,99591.49,87.19 
160673,71448.85,84.27 158642,64747.35,98.12 
188996,29325.4,94.63 185335,22678.43,87.97 
213331,91218.49,102.85 190251,54313.7,99.95 
207704,639514.49,97.73 196125,622476.95,107.11 
182772,163848.13,101.13 193090,231400.43,101.42 
336558,16861.94,110.6 287667,11798.24,102.34 
727646,0,58.67 1085032,0,12.85 
670880,0,70.0 1051567,0,14.15 
605042,21722.03,70.92 969333,32915.45,22.65 
422892,1857.94,76.66 481773,8510.3,75.57 
434724,5135.07,70.49 560188,17348.81,54.94 

202112,208799.71,102.13 203188,261255.84,90.34 
287152,52052.05,87.54 314769,83187.81,92.54 
158136,72503.32,98.14 165063,104891.01,103.68 
152614,70426.67,81.43 152054,68367.19,98.95 
152874,48965.87,98.59 162483,70940.36,98.82 
186729,20895.14,95.79 182478,4815.79,90.94 
191530,69859.7,102.79 190973,77531.8,93.59 
193795,613577.99,101.59 187105,649791.94,109.26 
193929,169652.48,94.98 190225,178800.68,101.85 
305394,19288.72,95.23 280673,9193.92,101.68 
730769,0,61.11 1058616,0,12.79 
656252,0,67.66 1069224,0,13.76 
558306,17131.92,68.72 960118,32577.28,24.79 
429608,14619.17,80.09 458679,8448.64,82.14 
433137,2062.44,80.33 579556,22650.71,49.22 

198447,284582.37,98.95 210692,227024.38,110.11 
274415,66867.13,88.6 314127,93035.81,90.39 
158349,87419.78,99.36 164074,104925.25,98.6 
141720,34115.84,90.8 156305,75653.4,94.49 
155004,70686.12,94.34 161211,74109.45,95.75 
185123,7446.1,97.52 189380,25961.47,103.5 
196110,73729.53,103.86 200294,92460.78,104.29 
189735,604453.13,96.98 203581,628060.53,100.31 
176657,154730.94,91.62 175223,175547.08,104.82 
280512,5456.43,89.74 281405,3342.37,104.9 
646280,0,60.23 1089472,0,9.93 
668726,0,66.15 1044316,0,14.91 
580167,23905.03,72.15 963012,29780.5,22.92 
395546,239.58,84.0 475184,13904.1,66.45 
391251,2324.22,81.51 552452,12321.78,60.37 

210513,296605.31,93.45 197988,226243.16,104.66 
288610,68125.18,89.85 302347,61945.39,89.39 
143300,60659.09,87.5 158627,88773.93,95.96 
141833,30552.2,92.27 150084,63675.25,92.88 
152888,50966.9,97.31 154782,63466.69,90.62 
186263,26860.95,103.04 176147,6526.44,98.31 
189790,56720.82,103.16 201182,96660.43,106.31 
195548,609407.03,96.6 195345,631982.85,96.07 
197056,179946.54,104.17 189440,172080.67,103.64 
324825,8745.85,106.7 282248,7921.45,97.47 
669663,0,66.94 1060727,0,12.39 
675037,0,67.63 1042647,0,15.11 
578861,27276.44,73.7 973836,32924.1,20.43 
382109,12054.86,91.2 422393,14294.55,77.46 
367101,12295.47,89.13 524794,26431.68,62.05 

206419,229632.16,106.51 208830,251254.97,101.78 
301905,58109.24,93.06 300077,56621.14,92.39 
140535,55500.3,94.08 142083,52355.5,84.85 
148425,56869.08,88.58 160421,90457.67,98.7 
153188,50437.41,83.79 153113,55737.14,96.01 
177036,5503.5,102.73 189268,45223.45,100.38 
189889,48615.57,91.94 197216,92810.99,93.64 
197619,618046.35,105.94 196686,620415.45,102.63 
191336,182318.54,93.38 189212,183114.22,100.34 
297644,4654.93,106.16 281715,17945.67,94.1 
642362,0,61.0 1088272,0,11.08 
604218,0,76.76 1017803,0,20.49 
549519,19318.54,81.78 962959,31944.89,25.29 
381493,10945.29,86.97 450457,4065.67,71.61 
411326,6687.5,80.01 541020,10312.7,56.95 

207407,309355.85,98.51 200624,196286.17,92.65 
281986,57177.77,84.46 298910,85311.68,91.12 
160194,88268.9,98.38 147421,71610.23,92.55 
155562,67041.3,104.7 155744,71561.14,95.69 
154514,50247.84,97.67 165030,82186.07,81.95 
189924,21099.43,101.78 180265,26648.2,100.8 
191823,61768.67,98.73 194943,94486.69,101.09 
201069,616075.34,96.05 202025,621337.49,100.24 
188322,160647.75,110.31 195055,193703.46,96.93 
292637,0,100.23 277725,6043.06,109.28 
680256,0,62.46 1048198,0,14.98 
660632,0,62.17 1018113,0,17.0 
588882,25315.13,66.41 975069,29818.02,25.04 
377748,11919.8,87.0 450565,12084.03,73.04 
396007,6339.29,70.85 524258,28573.09,68.47 

211224,236991.14,104.9 193866,254883.41,105.54 
324135,87152.48,99.82 304326,78999.02,86.1 
144464,53416.72,91.44 148206,66014.71,96.28 
150567,60317.55,90.51 135750,40782.64,85.52 
145543,33887.77,97.03 154567,66526.86,101.75 
191877,13506.81,106.81 181725,22381.72,95.89 
189104,68175.57,92.01 176639,61949.2,97.41 
195897,616225.82,90.91 205429,636600.15,110.38 
166736,133908.93,97.06 172034,148845.7,90.54 
296058,7728.58,86.83 269129,7419.25,97.06 
674831,0,64.8 1039688,0,12.8 
649832,0,68.16 1026100,0,17.72 
603270,29224.8,71.0 911288,28387.4,26.98 
398937,2033.41,87.16 388465,5642.59,83.75 
371992,2627.73,83.02 446504,3658.19,74.04 

210911,192232.48,93.44 188742,193695.09,107.0 
317031,91299.4,93.09 281415,58214.87,88.75 
151405,67253.59,85.12 144541,54304.37,82.2 
150710,54135.31,97.55 148138,61646.5,97.21 
153990,67475.78,95.72 147410,56582.85,93.11 
180181,12535.08,100.81 187478,12167.38,111.82 
190461,68783.98,89.87 175843,57372.71,101.19 
201839,613650.38,106.06 211280,668126.82,105.76 
183485,166494.24,96.57 192435,186523.12,104.62 
298966,6259.01,96.85 275980,13431.29,106.24 
684540,0,66.71 1045080,0,14.21 
609098,0,67.92 1021986,0,15.21 
546153,28357.56,74.97 915228,31776.4,27.82 
419307,16124.07,80.47 454878,3050.11,68.93 
369360,13549.09,83.14 496681,20547.68,59.48 

219190,261434.17,98.93 208980,254393.9,108.66 
303263,89603.67,85.34 272656,62940.11,89.61 
162131,104543.06,98.51 144813,55938.33,95.78 
146693,59016.88,102.38 146500,80133.14,97.32 
160049,57047.07,97.45 155642,64844.36,91.07 
187449,33086.97,99.43 185457,21599.11,102.03 
202242,100228.31,87.8 190754,73285.5,101.4 
197931,613338.3,97.6 197275,652243.45,106.75 
187165,170079.74,90.7 192687,190114.82,108.34 
312690,29072.69,103.58 295442,11984.82,106.92 
665008,0,64.41 1048586,0,15.12 
637477,0,72.82 1031062,0,14.48 
552572,26730.51,75.31 942740,33176.66,26.24 
388483,398.55,87.69 443981,12234.78,71.64 
422157,16170.76,78.85 543109,19815.89,53.64 

202180,231164.74,104.37 201579,265168.99,104.15 
301713,82420.6,93.79 287321,67340.2,92.32 
162031,109085.52,94.74 141271,48384.11,89.86 
138410,39609.27,88.56 149778,65038.17,93.25 
150226,70903.55,92.0 154403,84955.93,90.36 
182566,23717.53,99.18 180260,8380.98,92.79 
188670,78580.63,103.78 185730,58619.94,92.65 
187349,601546.74,100.15 184108,621513.39,94.02 
174254,143175.95,93.64 178764,175370.44,109.59 
304016,18879.71,95.62 282209,33.56,98.36 
611170,0,76.38 1069024,0,11.15 
599334,0,71.48 1023816,0,17.35 
507735,28015.64,79.98 907286,30298.4,28.62 
344036,0,80.98 422208,1694.41,80.77 
408422,1637.85,90.16 507155,5953.64,59.9 

197815,227662.19,95.39 201658,268332.26,107.44 
282965,57204.59,93.17 299382,69819.71,88.1 
137480,41995.14,93.1 147273,92916.57,106.63 
151377,63149.87,102.91 155154,71159.07,106.1 
150501,66055.1,90.93 163070,87030.07,97.55 
185003,28783.9,91.82 181776,28348.56,102.64 
167058,47424.89,93.09 180327,64915.89,98.12 
190161,625998.38,99.01 189152,628814.31,93.52 
156123,122725.35,99.47 197452,190202.65,104.73 
268151,5352.61,102.99 306345,19905.74,89.7 
637068,0,70.85 1039862,0,16.25 
582550,0,71.95 1032899,0,16.24 
541074,18935.08,67.79 890865,30298.4,30.57 
371526,0,84.91 478287,10477.09,79.97 
359249,1154.83,80.66 523008,31079.34,68.29 

211272,297616.63,98.62 202198,193720.9,99.47 
262029,42267.68,100.75 306280,56293.65,99.61 
136978,43090.9,97.61 144409,48229.16,102.66 
146649,37938.81,90.05 148512,44254.89,99.11 
153265,58758.25,96.28 166893,105385.32,96.34 
190835,30311.15,106.78 176947,17783.67,99.37 
189076,47261.25,102.36 202094,100480.6,100.84 
185058,616670.0,93.23 207111,616117.76,98.06 
162194,120305.46,98.01 187589,188078.47,106.85 
273107,0,96.19 309810,5693.98,97.8 
611337,0,71.53 1042145,0,16.47 
642345,0,75.87 1044631,0,14.91 
565876,33047.04,76.67 971079,32577.28,19.74 
376979,6326.27,87.8 439425,8412.87,72.29 
362485,0,84.84 528603,2296.31,65.38 

191752,194433.51,99.69 203392,220600.03,98.17 
262684,53838.11,93.95 333422,90369.43,103.18 
141924,43149.25,86.85 147297,73615.11,89.85 
152625,53248.24,106.12 161736,80810.57,99.4 
140832,27207.92,92.19 155070,63480.59,94.55 
180882,6261.47,98.6 191445,12802.65,106.66 
188011,69885.32,88.7 199434,76609.34,89.96 
194340,616589.48,95.13 191352,629582.83,110.9 
173695,141384.95,104.76 187555,171403.9,101.83 
292999,28464.34,96.3 306289,3818.16,104.49 
634569,0,67.82 1079179,0,9.76 
615705,0,72.51 1036883,0,18.06 
535161,12902.09,72.67 951474,29741.39,25.92 
343867,0,88.47 475086,28834.22,70.99 
359773,15528.64,75.54 504406,33251.88,74.45 

204399,265118.35,99.19 226138,328555.04,110.92 
267683,58098.72,94.88 379322,92506.58,88.03 
147901,64202.36,105.71 174522,141456.81,95.57 
146593,38491.23,96.29 153746,74962.62,95.6 
167175,81467.93,108.34 163091,78293.18,99.03 
181259,18077.52,101.68 187317,19124.11,100.0 
183139,62849.13,101.56 215020,92709.26,104.19 
199503,637863.73,106.0 221329,671938.62,100.77 
190475,178569.78,101.55 201089,202523.44,97.92 
275296,18879.71,97.39 347867,8736.35,83.11 
596385,0,78.22 1087000,0,11.07 
606004,0,69.72 1058946,0,15.21 
599642,26871.89,73.31 993748,33208.01,21.89 
379988,2227.26,93.42 525349,20012.2,61.79 
379283,953.24,87.4 605790,52761.72,53.11 

203119,246551.83,92.68 220064,208852.96,100.28 
266802,42549.16,96.07 385424,96508.34,86.16 
134575,40835.22,91.01 154747,86689.63,89.05 
151851,88186.71,96.78 168898,119807.34,88.48 
166425,75049.06,104.76 177430,124799.52,94.63 
188566,36369.72,103.68 210914,106595.63,113.54 
182209,71031.08,91.62 225570,103327.17,105.26 
189680,615562.47,92.96 214308,629085.9,103.07 
163366,144260.69,86.9 216421,203095.27,98.91 
298474,12033.21,100.55 352459,18526.37,92.13 
619761,0,74.04 1099656,0,8.81 
624295,0,72.15 1081160,0,11.28 
521637,28638.85,71.31 1052082,30071.45,17.6 
367114,0,86.61 574307,24959.78,60.16 
379326,22188.88,85.03 693001,53919.53,39.82 

197549,198235.72,91.01 230229,304493.41,106.88 
278404,87311.95,99.96 429711,115937.85,87.63 
154140,83612.63,104.15 172748,116606.57,100.27 
148295,58534.56,94.45 182514,156985.48,98.6 
150597,47185.53,99.25 176325,98109.25,98.28 
179645,25040.35,110.63 202362,41029.92,97.63 
197721,86227.46,94.78 221564,107770.81,97.13 
189986,609842.53,84.06 242666,673504.25,109.89 
179413,172353.81,99.64 219949,239217.14,110.06 
277610,1458.98,105.07 373602,38743.05,104.92 
604135,0,64.07 1076493,0,10.89 
568512,0,77.3 1087135,0,11.24 
610896,25454.73,73.1 1026463,32915.45,18.71 
387689,11231.68,89.81 621639,32375.99,49.27 
408628,7429.92,89.68 697237,56016.93,41.57 

198546,217161.74,99.12 222589,325880.69,91.0 
305007,82753.86,103.78 419032,85522.15,88.54 
140636,49465.18,85.26 188376,211178.69,101.38 
149705,42483.45,99.5 178739,142958.64,104.27 
164214,83899.63,109.27 179871,119014.92,102.96 
183805,18614.03,102.98 212752,96641.39,98.15 
182809,50376.92,105.46 222618,110926.02,111.29 
202728,604386.05,104.8 227041,668682.1,97.52 
157772,133989.03,93.51 227020,252458.36,94.73 
275568,18983.97,98.64 375264,23502.24,103.57 
594898,0,74.57 1100565,0,7.97 
637388,0,63.57 1088325,0,9.61 
575647,28638.85,74.9 1036959,33359.7,18.15 
397070,11818.74,89.38 656934,43812.77,52.55 
379793,3174.17,82.85 742246,43677.18,31.96 

200013,285115.22,98.16 230337,336861.94,109.57 
276161,62766.41,91.92 449537,143493.98,81.41 
141910,59519.06,89.11 179739,154870.19,104.99 
147867,45080.82,98.14 186491,168441.36,101.19 
148193,52922.91,89.01 185347,148232.97,101.4 
183630,24762.82,93.92 210865,77024.38,113.35 
186888,76141.6,96.47 236340,186548.46,103.33 
195220,616331.33,105.19 226764,668262.43,108.0 
154893,105186.2,83.08 232137,272971.58,99.77 
270374,11375.07,94.67 362374,25757.09,99.07 
625433,0,75.75 1104333,0,8.71 
662442,0,66.5 1101052,0,11.09 
566183,28638.85,73.58 1060765,33545.15,12.67 
356747,8963.12,87.51 654080,57367.4,50.19 
370708,22048.7,87.12 798590,86367.97,31.88 

204533,222559.29,100.8 244866,382529.61,109.57 
293177,66633.26,95.68 422628,92031.99,82.72 
141348,53598.8,96.13 189870,230457.7,100.3 
156110,76101.28,96.09 196793,182079.23,106.43 
162818,69693.14,101.85 183242,154612.43,104.1 
184881,25003.69,93.89 214708,108948.6,103.72 
186443,73872.04,94.82 243225,215596.0,99.3 
191049,595365.26,93.11 233175,661814.76,104.84 
176717,138444.24,95.19 226805,277847.83,102.35 
291363,5653.41,101.35 362338,19316.05,98.95 
602793,0,74.78 1100912,0,10.69 
650141,0,72.71 1095256,0,8.82 
536905,27898.69,77.3 1048121,32442.75,17.45 
334587,0,83.77 779541,96190.56,38.23 
398617,25832.18,82.2 752475,76867.52,36.35 

203922,184684.9,103.81 227182,352721.7,98.58 
278324,69018.64,98.35 429725,91560.92,75.74 
142980,39937.01,95.57 197944,261849.77,96.37 
152726,69906.3,96.63 190349,181321.82,93.51 
144707,43299.84,103.45 194830,300656.45,99.84 
180465,10466.15,95.57 223748,162431.79,107.75 
179321,65766.29,96.26 247409,207269.53,95.49 
176314,612693.59,96.95 248499,715599.16,100.6 
184266,149782.76,100.82 252513,369150.78,104.16 
271841,8509.19,103.95 384516,50244.49,91.42 
690866,0,61.3 1118649,0,7.75 
593546,0,77.03 1092003,0,9.27 
538778,28753.86,73.61 1076163,33047.04,11.5 
347435,12176.07,85.22 741989,70666.82,41.97 
407552,4260.76,89.09 849546,105616.97,27.82 

210848,253721.45,108.42 258962,415738.76,112.0 
290298,56770.17,91.99 458508,118086.98,87.22 
138486,49129.24,92.17 191433,257977.87,96.76 
153827,62295.28,96.16 197790,208522.82,107.29 
164196,70987.45,109.43 189524,244307.51,100.28 
178788,6217.8,103.63 222377,159077.38,103.61 
176482,48763.31,97.32 256243,225649.68,102.84 
192719,596506.25,95.62 243283,686978.34,114.46 
167505,144893.88,95.46 241373,340785.64,107.95 
275919,8403.52,87.25 382124,28042.63,99.11 
624789,0,67.15 1106667,0,10.3 
631565,0,71.31 1106432,0,9.27 
538716,29696.43,76.45 1063269,33265.23,15.22 
375344,2140.31,88.66 719932,82349.36,41.27 
373370,0,93.31 811046,82708.87,29.91 

203307,255005.09,94.37 254937,387390.4,101.49 
298186,82154.11,93.11 444540,137098.49,81.6 
150199,63377.72,100.11 191224,247858.23,94.7 
146885,44462.59,91.19 208360,224344.17,112.87 
151463,51930.91,93.04 209978,346328.88,102.27 
182996,20148.7,99.11 225771,151254.76,103.74 
190874,76363.29,91.38 241745,205012.67,100.53 
186254,611178.61,103.82 255095,724891.86,95.44 
161799,132766.37,98.15 251656,346059.92,106.73 
283465,9015.57,101.7 385745,41392.18,104.05 
623047,0,73.35 1119568,0,8.17 
605856,0,68.97 1116979,0,7.15 
526873,25931.78,73.45 1077050,32915.45,12.85 
364793,0,86.7 793051,89302.98,36.07 
334257,593.36,76.08 823414,74878.46,26.33 

213279,204725.88,97.34 258317,396553.49,107.72 
273950,43794.27,89.82 482451,142117.09,79.3 
136769,44650.04,96.21 198212,336281.08,108.91 
148960,64703.79,93.19 201275,206498.6,112.2 
153077,49543.78,90.3 203357,330678.45,98.46 
171015,8388.61,95.14 225759,165842.86,98.88 
185160,69681.81,89.33 268103,244248.35,102.12 
189842,610322.21,95.0 246959,701935.62,102.08 
172239,151762.09,91.31 241150,311607.61,100.04 
289765,7417.41,105.44 387285,30811.59,98.14 
634746,0,68.75 1120774,0,9.41 
628273,0,63.56 1121787,0,7.03 
549055,24910.86,78.52 1084330,33545.15,13.16 
341636,0,91.47 807353,78442.48,29.92 
420544,5325.29,87.7 856053,82966.63,29.22 

196034,189026.41,103.13 258961,399893.03,101.47 
309041,69695.78,93.8 480432,153904.77,79.2 
149358,80671.42,102.55 212761,392309.69,103.08 
160745,102647.9,104.02 210648,228042.35,114.3 
149602,42379.91,101.83 204582,329469.23,102.24 
183195,26913.32,92.41 224914,154963.57,102.56 
174501,54433.85,83.36 241884,212628.99,96.45 
189420,603455.72,96.02 262646,735027.58,96.53 
171333,149709.06,109.67 252804,352506.95,98.06 
281548,197.27,101.27 398307,67705.18,100.7 
679118,0,74.21 1123055,0,6.91 
608189,0,73.3 1134900,0,7.44 
614525,27276.44,64.19 1083740,33359.7,11.5 
409077,0,82.06 835915,89581.36,38.63 
399099,7641.09,78.76 923089,103946.51,21.89 

204232,237543.11,99.78 254541,398357.74,111.38 
271065,52809.78,103.07 450895,108539.0,70.21 
136180,40202.41,100.94 199606,298889.12,103.13 
144755,44933.69,102.65 213012,228243.96,104.33 
152011,54759.87,100.78 202579,324634.54,99.34 
184237,14198.59,97.0 227376,179787.87,111.51 
191020,77213.87,108.63 277101,250450.5,106.68 
182546,601371.01,101.92 269174,725187.46,115.57 
171260,150236.62,97.0 244423,334608.57,100.65 
282867,5539.05,97.09 391136,55747.03,98.97 
660241,0,68.24 1129816,0,7.94 
631708,0,76.91 1128735,0,8.44 
556744,32777.87,76.71 1110843,33359.7,9.66 
368437,6533.88,85.45 782345,66341.19,38.55 
383796,11772.51,77.62 815500,77073.1,32.56 

186525,216646.75,102.19 243756,371554.45,97.13 
285448,66210.45,92.16 485535,147936.59,88.56 
143107,55396.86,92.13 211042,379830.74,95.96 
148327,61155.34,90.98 224379,259621.7,113.91 
157407,62207.32,93.91 213021,371473.47,108.38 
180256,51591.54,100.42 230768,193159.95,105.19 
181283,73452.14,100.55 288339,253603.18,110.17 
186423,633073.46,93.1 249534,705083.83,107.19 
166408,155540.61,105.34 264803,361325.81,104.95 
287516,9138.07,105.84 384258,34351.64,92.13 
647550,0,69.29 1126023,0,8.44 
632454,0,75.69 1114591,0,8.93 
553110,22080.7,76.66 1091654,33545.15,11.32 
363860,5768.72,77.58 830222,96830.98,32.61 
394692,3919.48,83.78 936036,108202.9,23.97 

204899,227464.1,103.62 262329,412926.11,98.94 
261279,66930.75,88.05 479666,138459.14,80.83 
140302,62174.12,98.5 197167,319838.63,97.37 
148652,54249.06,89.09 233191,305537.03,108.98 
156922,64652.24,99.21 208635,332564.65,106.37 
186671,30000.88,109.95 238442,196003.7,114.41 
179381,75017.55,97.02 302632,267046.81,106.74 
195238,632821.86,95.71 287854,796825.31,105.36 
183158,173763.5,103.55 256662,387860.06,110.84 
278059,11154.22,106.16 392342,56766.31,99.45 
631311,0,65.56 1116278,0,8.18 
660994,0,73.46 1121120,0,8.97 
586376,25737.54,76.29 1068664,33114.78,11.76 
362812,3522.39,92.43 759368,56239.73,37.47 
388098,0,75.91 835268,76988.95,25.91 

200470,190581.06,89.96 242342,385836.92,90.03 
270591,48564.35,98.85 468175,127440.17,84.53 
135129,38310.46,88.43 189396,255105.24,106.79 
165077,102986.99,112.17 210102,233560.23,107.04 
154182,57915.68,99.54 200145,308396.97,104.59 
181154,27556.88,98.2 231840,193855.24,108.23 
173391,65977.29,92.94 249360,220117.84,101.89 
188455,618458.84,94.93 260998,724768.68,99.9 
164402,141815.28,89.67 245893,349576.08,105.58 
280182,0,106.51 374824,21522.58,91.62 
653505,0,73.59 1108157,0,10.94 
654186,0,66.84 1116190,0,7.22 
588962,24734.75,65.67 1075561,33545.15,13.49 
389520,824.65,84.87 796686,95014.09,35.42 
355064,91.07,83.44 849963,76982.93,26.49 

204034,284931.7,109.54 247703,388705.73,97.11 
272747,82891.05,100.33 470084,140190.22,80.97 
145463,74599.07,96.51 189519,234721.69,103.36 
146625,48354.08,97.23 213134,246764.55,108.02 
151170,54104.36,103.0 201109,320298.26,106.48 
175406,6859.5,104.5 223319,159581.82,103.55 
166195,38082.48,94.47 250092,220712.33,104.55 
177836,620705.18,83.4 259609,729143.51,106.16 
178581,147497.32,91.3 263958,398154.59,104.35 
288665,12362.85,104.11 377359,49305.8,92.02 
595930,0,73.21 1097480,0,11.39 
598077,0,71.15 1094388,0,10.09 
563951,25454.73,86.52 1067067,32577.28,13.32 
333623,1264.55,97.55 760016,77174.79,39.74 
375719,4192.43,87.89 797404,77108.91,28.92 

197110,202878.09,96.93 227083,346861.85,102.21 
296461,86088.53,102.25 458764,128669.64,81.93 
147690,64379.88,97.08 189726,246975.22,95.44 
148631,83979.8,95.52 209136,206655.58,108.96 
156422,65614.97,93.99 200361,328839.31,108.63 
180432,30829.34,111.01 230334,166221.03,108.32 
184294,72843.42,102.28 255707,219678.79,97.97 
190813,605270.41,108.15 256824,724774.13,107.01 
174653,146988.7,93.12 239712,293153.75,97.36 
278617,3388.58,95.96 365103,22168.65,93.37 
596791,0,68.31 1099343,0,7.19 
608440,0,71.8 1109904,0,9.48 
557813,24778.96,73.23 1058161,32915.45,14.6 
332967,345.65,84.8 762113,76913.15,40.91 
393748,13551.18,84.82 804560,88690.01,36.82 

206696,150047.86,95.44 248080,401041.34,100.23 
273755,76612.15,87.27 428583,97043.3,78.63 
147483,67010.43,95.28 191049,247359.73,109.53 
147699,43528.06,99.78 204027,205794.71,110.39 
145423,46384.53,89.5 210920,355496.16,102.23 
184046,16418.66,108.79 234476,189153.32,112.26 
198887,64184.38,107.56 252467,219204.01,100.5 
190574,612736.24,102.52 268100,744916.83,101.59 
159758,129657.16,98.46 243727,346086.18,96.21 
273767,22074.08,105.27 383657,42333.35,103.14 
657727,0,75.0 1087911,0,11.59 
605054,0,71.67 1088030,0,11.33 
551842,29522.5,78.75 1076785,33359.7,12.81 
360563,13987.86,81.24 715728,71917.82,44.85 
400431,6908.78,89.61 840587,94963.76,31.41 

195198,189066.72,94.56 249057,382563.56,109.32 
308779,92168.73,102.71 471824,145103.51,84.98 
155908,76767.53,104.47 191967,247985.42,109.45 
150845,64029.47,109.63 184230,159951.75,97.64 
151964,59669.03,92.01 197686,309267.3,103.12 
183764,14267.68,104.27 230451,171438.31,102.4 
214973,97451.33,103.77 245754,211143.22,104.07 
188387,610342.26,95.0 231399,676072.0,100.38 
155637,125637.66,96.96 242966,340407.84,108.18 
282108,4872.77,96.68 365157,9604.63,91.27 
645660,0,68.51 1089997,0,12.89 
622444,0,72.52 1083026,0,10.66 
552577,32861.59,78.79 1036933,30309.03,18.91 
369790,8689.71,89.68 730949,71263.07,45.95 
365262,2326.05,83.72 811127,82990.18,37.8 

204780,203212.12,106.95 235424,362570.41,105.05 
288625,72532.2,94.83 444988,117808.79,81.01 
139337,44138.57,99.46 188295,234307.0,99.24 
146641,62460.6,94.15 185744,164957.42,99.42 
158335,62995.99,98.74 193474,232322.59,101.1 
181509,3317.16,89.76 217965,143404.83,103.83 
194970,51115.26,100.12 238356,210282.75,104.66 
197806,604078.28,97.0 253096,714254.33,107.08 
191217,183289.07,103.05 240050,309286.57,100.99 
289345,4685.67,102.35 381889,25510.58,97.39 
640684,0,68.52 1071246,0,12.54 
625917,0,71.33 1076400,0,13.79 
563251,22154.78,73.38 1050041,32763.77,13.77 
355809,2834.24,84.89 725805,86497.43,46.91 
398959,7131.49,80.89 771443,80212.8,39.99 

213177,230425.65,110.65 229215,343876.59,102.35 
292872,77841.89,93.72 462244,140547.81,80.6 
148473,76042.54,86.89 190486,187323.73,111.02 
144161,38481.26,93.01 193898,177826.92,105.1 
150400,51714.15,95.87 197209,296755.45,102.5 
181133,9983.55,91.16 217096,118622.58,106.24 
178451,49841.77,91.16 227160,115144.04,97.16 
191832,616881.73,102.87 243480,680660.36,101.2 
163005,137863.01,96.91 238723,288550.86,94.85 
272421,7860.94,90.52 385450,41207.04,97.01 
620178,0,69.36 1069658,0,13.85 
660833,0,63.71 1071585,0,11.18 
561512,28638.85,74.66 997689,28387.85,18.13 
345616,6677.02,92.33 650938,41028.51,51.42 
396528,10863.88,82.52 779277,86540.02,35.36 

196291,262185.13,98.82 229707,355811.39,99.48 
271395,49276.82,93.25 419860,107179.11,89.22 
145541,57431.54,99.04 190137,224668.73,108.3 
147559,50303.61,96.54 180589,157193.44,94.57 
163360,76540.84,102.93 196539,246417.16,109.2 
178755,7774.06,102.81 223854,158581.23,108.79 
180480,71376.76,91.51 235741,198394.74,104.49 
192116,601222.82,95.74 238291,694634.45,105.6 
188097,172790.6,106.36 221015,243696.84,106.9 
287837,8889.12,93.93 364240,6068.88,93.92 
628277,0,71.8 1072641,0,13.44 
625866,0,72.08 1088916,0,10.8 
571660,29726.36,74.24 1041988,31944.89,17.31 
343577,0,79.74 658400,62707.61,55.59 
366151,9912.42,79.61 762067,77505.25,33.81 

206103,302782.53,103.74 240945,363521.41,107.8 
301563,103022.87,89.69 405816,110467.78,92.15 
152172,76286.83,102.46 183162,160552.75,108.12 
163706,96115.8,107.89 188751,161871.31,106.87 
151148,63448.87,89.88 185119,140579.61,100.75 
180612,16780.13,105.23 204826,59217.16,106.19 
193225,84253.31,95.91 234079,197174.33,106.29 
200181,638772.13,99.41 223753,640792.32,105.01 
156547,136880.59,89.28 217113,227560.02,92.7 
301876,789.98,102.29 370781,18358.39,83.44 
600142,0,70.36 1085974,0,10.4 
586660,0,63.75 1059260,0,16.98 
562812,26004.63,74.31 983253,33265.23,23.23 
391326,7912.48,86.71 599887,24872.32,50.94 
374996,1285.6,82.22 693818,45628.41,47.49 

195671,194948.12,89.84 226813,325544.05,107.25 
286198,70534.11,87.02 370567,88174.13,92.8 
140770,59411.92,87.53 175604,150955.94,99.58 
151311,68845.07,91.36 188266,161639.8,100.0 
158171,61872.88,84.54 191690,139597.32,108.92 
183056,16434.27,106.36 205363,79873.29,105.65 
178703,43375.71,99.23 245473,213139.2,101.62 
194204,612907.84,103.58 210091,636930.97,105.81 
163851,143543.84,95.08 218102,221679.89,102.09 
312696,4697.54,96.92 355028,17568.74,94.0 
670730,0,64.6 1050299,0,15.31 
598447,0,74.3 1056879,0,14.98 
521918,31944.89,78.19 982348,32636.02,23.07 
363565,6901.22,91.12 553567,32332.27,60.02 
366912,1073.13,79.17 693255,63299.1,42.97 

191614,192339.54,86.7 215546,289457.02,92.66 
287428,60396.66,93.0 393581,85600.02,84.16 
154485,102126.62,100.64 182344,147550.23,101.98 
148314,69708.59,101.95 162668,106337.23,106.85 
155727,67343.92,94.52 160082,77564.5,96.48 
